,0,1,2,3,4,5,6,7
79,Gomastapur,256658,15985,1,2415,764,275823,Chapai_Nawabganj
80,Nachole,130205,12401,0,2067,1954,146627,Chapai_Nawabganj
81,Shibganj,574402,16690,1,4,81,591178,Chapai_Nawabganj
82,Total,1571151,66602,7,5725,4036,1647521,Chapai_Nawabganj
83,Anowara,224496,33210,1268,39,9,259022,Chittagong
84,Banshkhali,386720,40679,3496,175,92,431162,Chittagong
85,Boalkhali,177202,41447,4241,131,104,223125,Chittagong
86,Chandanaish,200072,27162,5046,564,173,233017,Chittagong
87,Chittagong City Corporation,2274601,275921,40106,4935,1376,2592439,Chittagong
88,Fatikchhari,463440,50778,1883,135,3367,526003,Chittagong
89,Hathazari,390058,36312,4949,144,385,431748,Chittagong
90,Lohagara,251229,22609,6038,22,15,279913,Chittagong
91,Mirsharai,343374,49266,4852,70,1154,398716,Chittagong
92,Patiya,443773,75727,7902,645,73,528120,Chittagong
93,Rangunia,280359,42626,15421,332,66,339004,Chittagong
94,Raozan,247248,54408,21095,32,57,322840,Chittagong
95,Sandwip,253019,25439,7,0,140,278605,Chittagong
96,Satkania,347013,34113,3520,31,129,384806,Chittagong
97,Sitakunda,336053,51797,1345,229,408,387832,Chittagong
98,Total,6618657,861494,121169,7484,7548,7616352,Chittagong
99,Alamdanga,336715,9050,0,0,157,345922,Chuadanga
100,Chuadanga Sadar,305290,8422,172,17,34,313935,Chuadanga
101,Damurhuda,283241,4585,1416,4,331,289577,Chuadanga
102,Jibonnagar,175084,4457,5,1,34,179581,Chuadanga
103,Total,1100330,26514,1593,22,556,1129015,Chuadanga
104,Adarsha Sadar,497085,34631,459,196,48,532419,Comilla
105,Barura,376755,27977,379,4,3,405118,Comilla
106,Brahmanpara,199376,5297,1,6,11,204691,Comilla
107,Burichang,290941,10831,7,31,15,301825,Comilla
108,Chandina,326672,23550,7,8,36,350273,Comilla
109,Chauddagram,435575,7749,317,2,5,443648,Comilla
110,Comilla Sadar Dakshin,411133,14404,1687,75,92,427391,Comilla
111,Daudkandi,326959,22873,6,53,19,349910,Comilla
112,Debidwar,408638,22677,3,11,23,431352,Comilla
113,Homna,194296,12085,4,0,1,206386,Comilla
114,Laksam,278673,13906,2034,32,74,294719,Comilla
115,Monoharganj,237592,7340,1,1,9,244943,Comilla
116,Meghna,106704,5742,0,4,3,112453,Comilla
117,Muradnagar,485689,37783,19,14,51,523556,Comilla
118,Nangalkot,369476,4490,10,7,4,373987,Comilla
119,Titas,177846,6770,0,0,1,184617,Comilla
120,Total,5123410,258105,4934,444,395,5387288,Comilla
121,Chakaria,442799,26142,4207,1265,52,474465,Coxs_Bazar
122,Cox's Bazar Sadar,423142,29522,5781,140,497,459082,Coxs_Bazar
123,Kutubdia,117322,7902,5,2,48,125279,Coxs_Bazar
124,Moheshkhali,301858,16647,2682,6,25,321218,Coxs_Bazar
125,Pekua,170005,1383,142,6,2,171538,Coxs_Bazar
126,Ramu,248766,8745,8916,44,169,266640,Coxs_Bazar
127,Teknaf,258245,2967,3089,9,79,264389,Coxs_Bazar
128,Ukhia,189821,4340,13000,31,187,207379,Coxs_Bazar
129,Total,2151958,97648,37822,1503,1059,2289990,Coxs_Bazar
130,Dhaka Metropolitan,8524587,320763,10292,48620,1777,8906039,Dhaka
131,Dhamrai,368772,43381,218,42,5,412418,Dhaka
132,Dohar,215634,10300,38,455,12,226439,Dhaka
133,Keraniganj,737485,56757,11,94,13,794360,Dhaka
134,Nawabganj,252820,61087,0,4877,27,318811,Dhaka
135,Savar,1300798,74080,2708,7976,348,1385910,Dhaka
136,Total,11400096,566368,13267,62064,2182,12043977,Dhaka
137,Biral,188909,64453,77,932,3554,257925,Dinajpur
138,Birampur,153029,10308,2,4879,2588,170806,Dinajpur
139,Birganj,221011,88509,44,4114,3575,317253,Dinajpur
140,Bochaganj,96086,60684,87,1638,1554,160049,Dinajpur
141,Chirirbandar,222408,67037,0,706,2349,292500,Dinajpur
142,Dinajpur Sadar,398155,78058,61,5392,2971,484597,Dinajpur
143,Fulbari,146065,23655,6,3214,3083,176123,Dinajpur
144,Ghoraghat,101014,7302,19,6062,3343,117740,Dinajpur
145,Hakimpur,84878,5108,25,1372,1216,92599,Dinajpur
146,Kaharole,83234,68043,0,1240,1915,154432,Dinajpur
147,Khansama,123547,47573,0,457,187,171764,Dinajpur
148,Nawabganj,201383,16546,42,4729,6637,229337,Dinajpur
149,Parbatipur,313534,46077,10,2753,2629,365103,Dinajpur
150,Total,2333253,583353,373,37488,35601,2990228,Dinajpur
151,Alfadanga,100618,7679,1,4,0,108302,Faridpur
152,Bhanga,239648,19371,2,11,0,259032,Faridpur
153,Boalmari,226716,29782,25,25,110,256658,Faridpur
154,Charbhadrashon,59130,4345,0,0,2,63477,Faridpur
155,Faridpur Sadar,420103,48260,20,843,184,469410,Faridpur
156,Madhukhali,172030,32232,2,35,193,204492,Faridpur
157,Nagarkanda,180767,17118,1,12,0,197898,Faridpur
158,Sadarpur,175736,10518,0,0,0,186254,Faridpur
159,Saltha,156385,11061,0,0,0,167446,Faridpur
160,Total,1731133,180366,51,930,489,1912969,Faridpur
161,Chhagalnaiya,182193,4887,25,34,17,187156,Feni
162,Daganbhuiyan,239459,14889,28,18,8,254402,Feni
163,Feni Sadar,477777,34417,115,254,83,512646,Feni
164,Fulgazi,110356,9197,4,0,1,119558,Feni
165,Parshuram,96872,4175,2,5,8,101062,Feni
166,Sonagazi,246209,16208,8,97,25,262547,Feni
167,Total,1352866,83773,182,408,142,1437371,Feni
168,Fulchhari,159060,5773,1,1,499,165334,Gaibandha
169,Gaibandha Sadar,404190,32792,5,19,262,437268,Gaibandha
170,Gobindaganj,477727,32839,1,2797,1332,514696,Gaibandha
171,Palashbari,229030,15640,4,53,65,244792,Gaibandha
172,Sadullapur,262581,24573,34,12,226,287426,Gaibandha
173,Saghata,249241,18345,4,0,229,267819,Gaibandha
174,Sundarganj,423710,37935,1,38,236,461920,Gaibandha
175,Total,2205539,167897,50,2920,2849,2379255,Gaibandha
176,Gazipur Sadar,1743994,70382,5108,556,334,1820374,Gazipur
177,Kaliakair,437396,43588,1379,77,868,483308,Gazipur
178,Kaliganj,220270,28664,16294,13,35,265276,Gazipur
179,Kapashia,322725,18609,574,3,251,342162,Gazipur
180,Sreepur,475998,15339,488,52,915,492792,Gazipur
181,Total,3200383,176582,23843,701,2403,3403912,Gazipur
182,Gopalganj Sadar,251406,90685,1532,19,366,344008,Gopalgonj
183,Kashiani,163487,44000,120,3,5,207615,Gopalgonj
184,Kotalipara,109344,115125,5962,9,53,230493,Gopalgonj
185,Muksudpur,209508,74557,5251,48,42,289406,Gopalgonj
186,Tungipara,71370,29427,86,1,9,100893,Gopalgonj
187,Total,805113,353794,12951,80,475,1172415,Gopalgonj
188,Azmirigonj,85004,29250,1,7,3,114265,Habiganj
189,Bahubal,168819,28471,6,579,122,197997,Habiganj
190,Baniachang,272672,59343,8,18,489,332530,Habiganj
191,Chunarughat,236501,63370,6,642,1531,302110,Habiganj
192,Habiganj Sadar,293447,35249,33,104,260,329093,Habiganj
193,Lakhai,127897,20832,1,23,58,148811,Habiganj
194,Madhabpur,256967,61059,19,932,39,319016,Habiganj
195,Nabiganj,289801,54833,179,49,317,345179,Habiganj
196,Total,1731108,352407,253,2354,2819,2089001,Habiganj
197,Bakshiganj,215780,2525,2,576,47,218930,Jamalpur
198,Dewanganj,253927,4064,2,3,137,258133,Jamalpur
199,Islampur,294161,4146,0,3,119,298429,Jamalpur
200,Jamalpur Sadar,603230,11336,2,294,210,615072,Jamalpur
201,Madarganj,259090,4481,3,8,26,263608,Jamalpur
202,Melandaha,309219,3872,1,11,79,313182,Jamalpur
203,Sarishabari,316774,8408,5,90,43,325320,Jamalpur
204,Total,2252181,38832,15,985,661,2292674,Jamalpur
205,Abhaynagar,211646,49082,5,270,1431,262434,Jessore
206,Bagherpara,181319,35321,0,25,232,216897,Jessore
207,Chaugachha,213963,17332,0,26,49,231370,Jessore
208,Jessore Sadar,674059,66490,94,1958,297,742898,Jessore
209,Jhikargachha,281762,14408,0,2649,89,298908,Jessore
210,Keshabpur,207901,44903,0,227,260,253291,Jessore
211,Manirampur,342997,74205,2,128,89,417421,Jessore
212,Sharsha,332515,8443,11,273,86,341328,Jessore
213,Total,2446162,310184,112,5556,2533,2764547,Jessore
214,Jhalakathi Sadar,182170,34123,22,14,19,216348,Jhalakathi
215,Kanthalia,107122,17142,0,6,1,124271,Jhalakathi
216,Nalchity,184086,9391,0,72,7,193556,Jhalakathi
217,Rajapur,140372,7916,173,13,20,148494,Jhalakathi
218,Total,613750,68572,195,105,47,682669,Jhalakathi
219,Harinakunda,188683,8740,25,0,275,197723,Jhenaidah
220,Jhenaidah Sadar,407778,47743,133,6,272,455932,Jhenaidah
221,Kaliganj,236453,45179,658,0,76,282366,Jhenaidah
222,Kotchandpur,126479,14550,0,1,91,141121,Jhenaidah
223,Mahespur,319576,12759,64,2,113,332514,Jhenaidah
224,Shailkupa,322117,38909,95,19,508,361648,Jhenaidah
225,Total,1601086,167880,975,28,1335,1771304,Jhenaidah
226,Akkelpur,128371,8718,0,5,525,137619,Joypurhat
227,Joypurhat sadar,254764,29027,2,1009,4256,289058,Joypurhat
228,Kalai,136427,6660,2,22,86,143197,Joypurhat
229,Khetlal,98748,9370,1,68,139,108326,Joypurhat
230,Panchbibi,200925,26921,122,3718,3882,235568,Joypurhat
231,Total,819235,80696,127,4822,8888,913768,Joypurhat
232,Dighinala,34641,9650,58679,416,6,103392,Khagrachori
233,Khagrachori,36599,28590,44574,2049,21,111833,Khagrachori
234,Laxshmichhari,4662,653,20638,28,13,25994,Khagrachori
235,Mahalchhari,13662,5348,31465,230,52,50757,Khagrachori
236,Manikchhari,40536,6277,14308,432,36,61589,Khagrachori
237,Matiranga,84026,28996,12721,465,269,126477,Khagrachori
238,Panchhari,18816,12364,30294,286,438,62198,Khagrachori
239,Ramgarh,41316,11317,18630,164,250,71677,Khagrachori
240,Total,274258,103195,231309,4070,1085,613917,Khagrachori
241,Batiaghata,109591,61708,6,386,0,171691,Khulna
242,Dacope,63334,86113,0,2869,0,152316,Khulna
243,Dighalia,97860,17210,0,508,7,115585,Khulna
244,Dumuria,188619,116451,9,339,257,305675,Khulna
245,Khulna City Corporation,676412,74047,82,9204,132,759877,Khulna
246,Koyra,152980,40197,0,476,278,193931,Khulna
247,Paikgachha,166564,80332,0,1087,0,247983,Khulna
248,Phultala,74271,955,0,13,2,75241,Khulna
249,Rupsa,152641,26494,0,345,39,179519,Khulna
250,Terokhada,94477,22220,0,12,0,116709,Khulna
251,Total,1776749,525727,97,15239,715,2318527,Khulna
252,Katiadi,303458,10957,0.0,21,93,314529,Kishoreganj
253,Hossainpur,180234,3525,0.0,37,88,183884,Kishoreganj
254,Bagitpur,226617,22089,1.0,20,3,248730,Kishoreganj
255,Itna,140080,23883,2.0,27,135,164127,Kishoreganj
256,Kuliarchar,169684,12428,4.0,6,114,182236,Kishoreganj
257,Mithamain,114130,7773,0.0,6,117,122026,Kishoreganj
258,Pakundia,245229,4790,0.0,26,15,250060,Kishoreganj
259,Tarail,152852,6817,0.0,16,54,159739,Kishoreganj
260,Nickly,127190,6497,0.0,4,38,133729,Kishoreganj
261,Kishoreganj Sadar,391712,22300,4.0,60,132,414208,Kishoreganj
262,Astagram,132000,20494,0.0,9,20,152523,Kishoreganj
263,Karimgonj,282364,5170,4.0,5,264,287807,Kishoreganj
264,Bhairab,286457,11815,4.0,32,1,298309,Kishoreganj
265,Total,2752007,158538,0.02,269,1074,2911907,Kishoreganj
266,Bhurungamari,227574,3945,11,5,3,231538,Kurigram
267,Char Rajibpur,72979,381,0,0,13,73373,Kurigram
268,Chilmari,116553,6189,2,0,97,122841,Kurigram
269,Kurigram Sadar,289733,22479,54,36,106,312408,Kurigram
270,Nageshwari,375045,19105,8,1,99,394258,Kurigram
271,Phulbari,143447,16763,6,0,34,160250,Kurigram
272,Rajarhat,147247,35700,8,0,26,182981,Kurigram
273,Raumari,194914,1499,0,4,0,196417,Kurigram
274,Ulipur,365287,29423,14,2,481,395207,Kurigram
275,Total,1932779,135484,103,48,859,2069273,Kurigram
276,Kushtia Sadar,481700,19500,290,142,967,502599,Kushtia
277,Bheramara,202960,5031,36,1,2,208030,Kushtia
278,Daulatpur,453500,2800,2,4,7,456313,Kushtia
279,Khoksa,122431,12200,0,11,5,134647,Kushtia
280,Kumarkhali,32834,12250,15,142,9,45250,Kushtia
281,Mirpur,322800,7240,4,7,16,330067,Kushtia
282,Total,1616225,59021,347,307,1006,1676906,Kushtia
283,Kamalnagar,219054,3853,1,4,3,222915,Lakshmipur
284,Lakshmipur Sadar,658724,25544,102,33,22,684425,Lakshmipur
285,Ramganj,275537,10131,8,9,1,285686,Lakshmipur
286,Ramgati,249958,10986,4,53,1,261002,Lakshmipur
287,Roypur,266222,8903,5,7,23,275160,Lakshmipur
288,Total,1669495,59417,120,106,50,1729188,Lakshmipur
289,Aditmari,186547,38178,1,26,44,224796,Lalmonirhat
290,Hatibandha,204244,29613,0,16,54,233927,Lalmonirhat
291,Kaligonj,199007,46308,1,191,88,245595,Lalmonirhat
292,Lalmonirhat Sadar,282584,49979,2,387,214,333166,Lalmonirhat
293,Patgram,208130,10480,1,2,1,218615,Lalmonirhat
294,Total,1080512,174558,5,622,402,1256099,Lalmonirhat
295,Kalkini,241051,31948,0,259,0,273258,Madaripur
296,Madaripur Sadar,321175,24475,24,79,11,345764,Madaripur
297,Rajoir,155442,72509,8,745,6,22871,Madaripur
298,Shibchar,306034,12165,8,4,9,31822,Madaripur
299,Total,1023702,141097,40,1087,26,1165952,Madaripur
300,Magura Sadar,312835,66862,306,6,98,380107,Magura
301,Mohammadpur,186672,21142,6,0,85,207905,Magura
302,Shalikha,119758,43881,19,0,0,163658,Magura
303,Sreepur,133934,32693,62,0,60,166749,Magura
304,Total,753199,164578,393,6,243,918419,Magura
305,Daulotpur,158275,8708,0,29,14,167026,Manikganj
306,Gheor,127381,18901,0,6,4,146292,Manikganj
307,Harinompur,123194,16105,0,11,8,139318,Manikganj
308,Manikganj Sadar,277105,32229,0,77,2,309413,Manikganj
309,Saturia,156732,14727,4,25,6,171494,Manikganj
310,Shibalaya,149500,22045,0,264,64,171873,Manikganj
311,Singair,270028,17380,0,35,8,287451,Manikganj
312,Total,1262215,130095,4,447,106,1392867,Manikganj
313,Gangni,295458,2726,0,1313,110,299607,Meherpur
314,Mujibnagar,92970,945,13,5200,15,99143,Meherpur
315,Meherpur Sadar,252323,4199,1,114,5,256642,Meherpur
316,Total,640751,7870,14,6627,130,655392,Meherpur
317,Barlekha,216742,38650,5,1887,336,257620,Moulvibazar
318,Juri,97271,48064,5,530,3088,148958,Moulvibazar
319,Kamalganj,174486,81334,17,2271,1022,259130,Moulvibazar
320,Kulaura,283868,70005,73,5988,261,360195,Moulvibazar
321,Moulvibazar Sadar,289017,52955,50,275,171,342468,Moulvibazar
322,Rajnagar,180570,51867,4,133,92,232666,Moulvibazar
323,Sreemangal,183832,129099,71,4266,757,318025,Moulvibazar
324,Total,1425786,471974,225,15350,5727,1919062,Moulvibazar
325,Bhaluka,410745,17381,35,1473,686,430320,Mymensingh
326,Dhobaura,179371,6900,4,9907,102,196284,Mymensingh
327,Fulbaria,436123,11143,6,1015,180,448467,Mymensingh
328,Gaffargaon,424228,6152,6,17,343,430746,Mymensingh
329,Gauripur,310045,12654,3,62,293,323057,Mymensingh
330,Haluaghat,264933,12089,3,12772,246,290043,Mymensingh
331,Ishwargonj,364229,12043,0,10,66,376348,Mymensingh
332,Muktagacha,395926,18766,4,713,64,415473,Mymensingh
333,Mymensingh Sadar,727835,46224,48,1332,294,775733,Mymensingh
334,Nandail,394835,7543,0,18,331,402727,Mymensingh
335,Phulpur,579302,20808,4,1056,596,601766,Mymensingh
336,Trishal,407695,11323,3,71,216,419308,Mymensingh
337,Total,4895267,183026,116,28446,3417,5110272,Mymensingh
338,Atrai,175213,17994,1,7,41,193256,Naogaon
339,Badalgachhi,174150,19954,2,290,6946,201342,Naogaon
340,Dhamoirhat,160262,11630,8,6491,6387,184778,Naogaon
341,Manda,329592,31791,1,178,2296,363858,Naogaon
342,Mahadebpur,233183,52571,3,417,6685,292859,Naogaon
343,Naogaon sadar,373011,31011,2,189,935,405148,Naogaon
344,Niamatpur,193081,45636,4,3646,5984,248351,Naogaon
345,Patnitala,182190,35821,76,4777,9036,231900,Naogaon
346,Porsha,114068,13711,4,1801,2511,132095,Naogaon
347,Raninagar,164795,19923,0,55,5,184778,Naogaon
348,Sapahar,150882,7877,1,739,2293,161792,Naogaon
349,Total,2250427,287919,102,18590,43119,2600157,Naogaon
350,Kalia,185082,35063,3,49,5,220202,Narail
351,Lohagara,202933,25618,1,4,38,228594,Narail
352,Narail Sadar,198573,73913,2,205,179,272872,Narail
353,Total,586588,134594,6,258,222,721668,Narail
354,Araihazar,363733,12796,1,13,7,376550,Narayanganj
355,Bandar,298859,13857,25,88,12,312841,Narayanganj
356,Narayanganj Sadar,1248013,74789,245,463,90,1323600,Narayanganj
357,Rupganj,506423,28179,40,164,62,534868,Narayanganj
358,Sonargaon,385539,14484,67,235,33,400358,Narayanganj
359,Total,2802567,144105,378,963,204,2948217,Narayanganj
360,Belabo,184969,5094,0,1,22,190086,Narsingdi
361,Manohardi,262302,12732,17,6,55,275112,Narsingdi
362,Narsingdi Sadar,655494,91928,31,61,11,707525,Narsingdi
363,Palash,188847,23678,8,66,13,212612,Narsingdi
364,Roypura,515579,20199,2,10,6,535796,Narsingdi
365,Shibpur,291638,12138,7,7,23,303813,Narsingdi
366,Total,2098829,165769,65,151,130,2224944,Narsingdi
367,Bagatipara,124208,6423,346,4,23,131004,Natore
368,Baraigram,262512,10565,6154,0,441,279672,Natore
369,Gurudaspur,206571,7688,64,0,465,214788,Natore
370,Lalpur,259402,13813,337,1,852,274405,Natore
371,Natore Sadar,405813,33679,964,2,1964,442422,Natore
372,Singra,332413,31579,189,0,201,364382,Natore
373,Total,1590919,103747,8054,7,3946,1706673,Natore
374,Atpara,131332,13144,2,13,133,144624,Netrokona
375,Barhatta,161173,19216,2,25,33,180449,Netrokona
376,Durgapur,202613,13210,7,8737,306,224873,Netrokona
377,Kalmakanda,232423,30390,15,8607,477,271912,Netrokona
378,Kendua,293014,11332,1,10,372,304729,Netrokona
379,Khaliajuri,64733,32683,0,16,18,97450,Netrokona
380,Madan,144170,10179,0,12,118,154479,Netrokona
381,Mohanganj,140855,26502,0,92,58,167507,Netrokona
382,Netrokona Sadar,336754,35819,12,103,97,372785,Netrokona
383,Purbadhala,294665,14955,15,585,614,310834,Netrokona
384,Total,2001732,207430,54,18200,2226,2229642,Netrokona
385,Dimla,251877,31432,1,27,101,283438,Nilphamari
386,Domar,203362,45954,5,32,76,249429,Nilphamari
387,Joldhaka,273924,66583,1,60,104,340672,Nilphamari
388,Kishorgonj,220665,40163,24,188,29,261069,Nilphamari
389,Nilphamary Sadar,344922,89307,8,518,407,435162,Nilphamari
390,Sayedpur,244166,19946,14,283,52,264461,Nilphamari
391,Total,1538916,293385,53,1108,769,1834231,Nilphamari
392,Begumganj,521206,28049,25,21,7,549308,Noakhali
393,Chatkhil,225701,7509,17,2,24,233253,Noakhali
394,Companiganj,235802,14748,12,11,6,250579,Noakhali
395,Hatiya,424655,27729,23,21,35,452463,Noakhali
396,Kabirhat,187271,9666,5,2,0,196944,Noakhali
397,Noakhali Sadar,509252,15640,185,841,16,525934,Noakhali
398,Senbagh,271810,10969,106,6,3,282894,Noakhali
399,Sonaimuri,317777,9227,184,1,5,327194,Noakhali
400,Subarnachar,272476,17004,1,29,4,289514,Noakhali
401,Total,2965950,140541,558,934,100,3108083,Noakhali
402,Atwari,99681,32281,4,1476,208,133650,Panchagor
403,Boda,177462,53989,2,399,272,232124,Panchagor
404,Debiganj,166053,57944,1,269,442,224709,Panchagor
405,Panchagarh Sadar,254612,16855,4,163,73,271707,Panchagor
406,Tentulia,122821,2335,10,206,82,125454,Panchagor
407,Total,820629,163404,21,2513,1077,987644,Panchagor
408,Bauphal,279685,24570,3,20,6,304284,Patuakhali
409,Dashmina,115532,7850,0,6,0,123388,Patuakhali
410,Dumki,64734,5882,6,29,4,70655,Patuakhali
411,Galachipa,338323,23069,106,17,3,361518,Patuakhali
412,Kalapara,225345,11125,1196,145,20,237831,Patuakhali
413,Mirzaganj,111891,9817,1,3,4,121716,Patuakhali
414,Patuakhali Sadar,293091,23183,43,125,20,316462,Patuakhali
415,Total,1428601,105496,1355,345,57,1535854,Patuakhali
416,Bhandaria,134135,14009,0,15,0,148159,Pirojpur
417,Kawkhali,59418,10705,0,5,2,70130,Pirojpur
418,Mathbaria,236344,26307,137,26,27,262841,Pirojpur
419,Nazirpur,123882,56477,0,43,6,180408,Pirojpur
420,Nesarabad,164754,46145,13,115,5,211032,Pirojpur
421,Pirojpur Sadar,136399,26993,60,10,8,163470,Pirojpur
422,Zianagar,70963,6229,0,2,23,77217,Pirojpur
423,Total,925895,186865,210,216,71,1113257,Pirojpur
424,Baliakandi,164206,42819,3,57,1,207086,Rajbari
425,Goalanda,108154,4576,1,0,1,112732,Rajbari
426,Kalukhali,143144,11841,0,15,44,155044,Rajbari
427,Pangsha,22469,18588,0,5,2,243285,Rajbari
428,Rajbari Sadar,302333,29150,0,112,36,331631,Rajbari
429,Total,942527,106974,4,189,84,1049778,Rajbari
430,Bagha,174423,9590,49,0,121,184183,Rajshahi
431,Baghmara,338013,16494,6,0,151,354664,Rajshahi
432,Charghat,198138,8345,80,4,221,206788,Rajshahi
433,Durgapur,180786,4073,644,0,342,185845,Rajshahi
434,Godagari,290482,23618,11274,6,5544,330924,Rajshahi
435,Mohanpur,164797,4314,334,0,576,170021,Rajshahi
436,Paba,304503,5665,3154,0,874,314196,Rajshahi
437,Puthia,194904,10926,998,0,662,207490,Rajshahi
438,Rajshahi City Corporation,422130,24217,1962,107,1340,449756,Rajshahi
439,Tanore,162018,15152,9329,17,4814,191330,Rajshahi
440,Total,2430194,122394,27830,134,14645,2595197,Rajshahi
441,Baghaichhari,22008,6140,67796,858,97,96899,Rangamati
442,Barkal,11023,508,35668,318,6,47523,Rangamati
443,Belai Chhari,3074,467,22095,2796,93,28525,Rangamati
444,Jurai Chhari,1265,132,26279,90,20,27786,Rangamati
445,Kaptai,30604,3626,24969,452,42,59693,Rangamati
446,Kawkhali,21930,1885,35640,83,40,59578,Rangamati
447,Langadu,59511,1045,20708,244,40,81548,Rangamati
448,Naniarchar,6202,893,36383,127,11,43616,Rangamati
449,Rangamati Sadar,48583,13523,61932,484,206,124728,Rangamati
450,Rajasthali,5265,2025,15568,3211,14,26083,Rangamati
451,Total,209465,30244,347038,8663,569,595979,Rangamati
452,Badarganj,252050,32791.0,39,1692,1174,287746,Rangpur
453,Gangachara,263500,34305.0,0,17,47,297869,Rangpur
454,Kaunia,212081,15605.0,0,42,77,227805,Rangpur
