,0,1,2,3,4,5,6,7
515,Delduar,350,250,350,350,350,350,Tangail
516,Dhanbari,320,200,350,300,450,400,Tangail
517,Ghatail,300,200,400,300,300,250,Tangail
518,Gopalpur,380,250,370,260,400,450,Tangail
519,Kalihati,300,200,350,300,400,300,Tangail
520,Madhupur,300,200,400,300,450,400,Tangail
521,Mirzapur,350,220,350,320,350,300,Tangail
522,Nagarpur,350,200,300,400,600,400,Tangail
523,Sakhipur,500,220,400,400,500,400,Tangail
524,Tangail Sadar,350,250,350,350,300,300,Tangail
525,Baliadangi,300,200,250,300,300,250,Thakurgaon
526,Haripur,315,200,285,285,285,285,Thakurgaon
527,Pirgonj,300,200,300,250,200,250,Thakurgaon
528,Ranisankail,260,160,200,200,350,250,Thakurgaon
529,Thakurgaon Sadar,300,200,300,300,350,250,Thakurgaon
530,Average,295,192,267,267,297,257,Thakurgaon
